Data,H,|I,Out_Acc,In_Acc,Sol_Time,Model,Warm_Start,Warm_Start_Time,Time_Limit,Rand_State,MIP_Gap,Obj_Val,Obj_Bound,VIS_Calls,VIS_Cuts,VIS_Time,HP_Time,FP_Time,FP_Num_CB,FP_Num_Cuts,Eps,Branch_Type
banknote,4,1029,1,1,4.491068125,SOCT-Benders,None,0,600,15,0,1029,1029,24,72,2.310125351,0.038555043,,,,,
wine_white,5,3673,0.028571429,0.038115981,600.10074,CUT1-UF,FALSE,0,600,138,inf,0,3673,42,369,47.326804,0.215777861,0,0,0,0,VIS
wine_white,5,3673,0.028571429,0.038115981,600.0458648,CUT1-FF-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.233388068,0.171003664,2.812884057,3,9862,4,VIS
wine_white,5,3673,0.028571429,0.038115981,602.5610368,CUT1,FALSE,0,600,138,inf,0,3673,26,550,92.97986493,0.191574289,0,0,0,0,VIS
wine_white,5,3673,0.028571429,0.038115981,600.047451,CUT1-MV-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.266337017,0.18679164,2.938778589,3,9862,4,VIS
wine_white,5,3673,0.028571429,0.038115981,600.0420761,CUT1-ALL-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.26588298,0.155866032,2.186371354,2,24100,4,VIS
banknote,5,1029,0.982507289,0.994169096,600.0453999,OCT-Multivariate,FALSE,0,600,138,1,0,0.005830904,,,,,,,,,
banknote,4,1029,0.594752187,0.542274052,600.1462691,SOCT-Benders,None,0,600,89,0.844086022,1029,558,2839,14813,399.1524107,0,,,,,
wine_white,5,3673,0.028571429,0.038115981,600.131278,CUT2-UF,FALSE,0,600,138,inf,0,3673,17,124,17.05827135,0.162182389,0,0,0,0,VIS
wine_white,5,3673,0.028571429,0.038115981,600.070302,CUT2-FF-ROOT,FALSE,0,600,138,inf,0,3673,20,353,56.15376214,0.15864731,7.337882506,5,28943,4,VIS
wine_white,5,3673,0.028571429,0.038115981,603.151216,CUT2,FALSE,0,600,138,inf,0,3673,28,594,96.47687745,0.161493057,0,0,0,0,VIS
wine_white,5,3673,0.028571429,0.038115981,600.053066,CUT2-MV-ROOT,FALSE,0,600,138,inf,0,3673,21,370,57.70190917,0.164242668,7.531387219,5,28736,4,VIS
wine_white,5,3673,0.028571429,0.038115981,600.338028,CUT2-ALL-ROOT,FALSE,0,600,138,inf,0,3673,1,0,0.307972221,0.162661329,5.224603727,3,68050,4,VIS
banknote,5,1029,0.536443149,0.561710398,600.0749722,OCT-Multivariate,FALSE,0,600,15,1,0,0.438289602,,,,,,,,,
banknote,4,1029,0.539358601,0.560738581,600.0046709,SOCT-Benders,None,0,600,42,0.783362218,1029,577,2684,15139,394.7571483,0,,,,,
wine_white,5,3673,0.182040816,0.178872856,600.126163,CUT1-UF,FALSE,0,600,15,inf,0,3673,28,273,29.76541424,0.223299121,0,0,0,0,VIS
wine_white,5,3673,0.182040816,0.178872856,600.0480289,CUT1-FF-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.264752015,0.2013226,0.90282107,1,15241,4,VIS
wine_white,5,3673,0.182040816,0.178872856,600.0454841,CUT1,FALSE,0,600,15,inf,0,3673,1,0,0.260324767,0.178376859,0,0,0,0,VIS
wine_white,5,3673,0.182040816,0.178872856,600.03708,CUT1-MV-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.267754687,0.163196653,1.087368937,1,15241,4,VIS
wine_white,5,3673,0.182040816,0.178872856,600.0457439,CUT1-ALL-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.315352105,0.165643696,1.53589751,1,70934,4,VIS
banknote,5,1029,1,0.990281827,600.0303049,OCT-Multivariate,FALSE,0,600,89,1,0,0.009718173,,,,,,,,,
banknote,4,1029,0.574344023,0.549076774,600.0237741,SOCT-Benders,None,0,600,0,0.821238938,1029,565,2744,15537,418.5313613,0,,,,,
wine_white,5,3673,0.182040816,0.178872856,600.1457169,CUT2-UF,FALSE,0,600,15,inf,0,3673,18,130,18.23387563,0.231052067,0,0,0,0,VIS
wine_white,5,3673,0.182040816,0.178872856,600.0607629,CUT2-FF-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.243291,0.202737622,1.760127166,1,35156,4,VIS
wine_white,5,3673,0.182040816,0.178872856,600.0501192,CUT2,FALSE,0,600,15,inf,0,3673,1,0,0.254215118,0.180268427,0,0,0,0,VIS
wine_white,5,3673,0.182040816,0.178872856,600.0413692,CUT2-MV-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.262769431,0.172609637,2.115241507,1,35156,4,VIS
wine_white,5,3673,0.182040816,0.178872856,600.040674,CUT2-ALL-ROOT,FALSE,0,600,15,inf,0,3673,1,0,0.289620377,0.158397393,3.013143472,1,125139,4,VIS
banknote,5,1029,0.985422741,0.991253644,600.0259428,OCT-Multivariate,FALSE,0,600,42,1,0,0.008746356,,,,,,,,,
banknote,5,1029,0.559766764,0.55393586,600.0888271,SOCT-Benders,None,0,600,138,0.805263158,1029,570,1596,12721,352.3131964,0,,,,,
wine_white,5,3673,0.187755102,0.176967057,600.312613,CUT1-UF,FALSE,0,600,89,inf,0,3673,42,462,45.11993533,0.221712088,0,0,0,0,VIS
wine_white,5,3673,0.187755102,0.176967057,600.0646782,CUT1-FF-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.248539096,0.231328782,0.996706575,1,25371,4,VIS
wine_white,5,3673,0.187755102,0.176967057,600.058619,CUT1,FALSE,0,600,89,inf,0,3673,1,0,0.289775431,0.186462453,0,0,0,0,VIS
wine_white,5,3673,0.187755102,0.176967057,600.064991,CUT1-MV-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.263402747,0.178530928,1.201200429,1,25371,4,VIS
wine_white,5,3673,0.187755102,0.176967057,600.0360839,CUT1-ALL-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.288025456,0.158908851,1.955813454,1,122017,4,VIS
banknote,5,1029,0.997084548,0.997084548,600.0218079,OCT-Multivariate,FALSE,0,600,0,1,0,0.001943635,,,,,,,,,
banknote,5,1029,0.536443149,0.561710398,600.007122,SOCT-Benders,None,0,600,15,0.780276817,1029,578,1558,13702,332.2568655,0,,,,,
wine_white,5,3673,0.187755102,0.176967057,600.5205948,CUT2-UF,FALSE,0,600,89,inf,0,3673,42,608,51.55357428,0.20944681,0,0,0,0,VIS
wine_white,5,3673,0.187755102,0.176967057,600.056931,CUT2-FF-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.267700268,0.189760517,1.908192474,1,55296,4,VIS
wine_white,5,3673,0.187755102,0.176967057,600.0506241,CUT2,FALSE,0,600,89,inf,0,3673,1,0,0.298608303,0.164922984,0,0,0,0,VIS
wine_white,5,3673,0.187755102,0.176967057,600.0431781,CUT2-MV-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.267375985,0.150984345,2.28875066,1,55296,4,VIS
wine_white,5,3673,0.187755102,0.176967057,600.0505269,CUT2-ALL-ROOT,FALSE,0,600,89,inf,0,3673,1,0,0.280787108,0.153968062,4.168708511,1,209920,4,VIS
banknote,5,1029,0.594752187,0.542274052,600.0141141,SOCT-Benders,None,0,600,89,0.844086022,1029,558,1632,16755,360.6959844,0,,,,,
banknote,5,1029,0.997084548,1,10.68928313,SOCT-Benders,None,0,600,42,0,1029,1029,29,180,4.187152147,0.072655067,,,,,
banknote,5,1029,0.997084548,1,5.262859106,SOCT-Benders,None,0,600,0,0,1029,1029,17,66,2.257996559,0.068321282,,,,,
wine_white,5,3673,0.291428571,0.299482712,600.0673809,CUT1-UF,FALSE,0,600,42,inf,0,3673,13,92,10.92870774,0.193643223,0,0,0,0,VIS
wine_white,5,3673,0.291428571,0.299482712,600.0434022,CUT1-FF-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.242336202,0.18854464,0.951782145,1,24634,4,VIS
wine_white,5,3673,0.291428571,0.299482712,600.0409372,CUT1,FALSE,0,600,42,inf,0,3673,1,0,0.231868122,0.159715256,0,0,0,0,VIS
wine_white,5,3673,0.291428571,0.299482712,600.1619701,CUT1-MV-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.248498451,0.155018881,1.11848833,1,24634,4,VIS
wine_white,5,3673,0.291428571,0.299482712,600.039443,CUT1-ALL-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.271985978,0.147364093,1.916131977,1,117807,4,VIS
wine_white,5,3673,0.291428571,0.299482712,600.1994441,CUT2-UF,FALSE,0,600,42,inf,0,3673,8,51,6.324919302,0.190197328,0,0,0,0,VIS
wine_white,5,3673,0.291428571,0.299482712,600.0608211,CUT2-FF-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.2082031,0.182705345,1.819304185,1,57078,4,VIS
wine_white,5,3673,0.291428571,0.299482712,600.048532,CUT2,FALSE,0,600,42,inf,0,3673,1,0,0.217331065,0.161093388,0,0,0,0,VIS
wine_white,5,3673,0.291428571,0.299482712,600.0403931,CUT2-MV-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.234627957,0.151015284,2.869021712,1,57078,4,VIS
wine_white,5,3673,0.291428571,0.299482712,600.0463269,CUT2-ALL-ROOT,FALSE,0,600,42,inf,0,3673,1,0,0.246067259,0.148287248,3.947663927,1,211556,4,VIS
wine_white,5,3673,0.192653061,0.175333515,600.3614261,CUT1-UF,FALSE,0,600,0,inf,0,3673,51,438,47.54007632,0.188716704,0,0,0,0,VIS
wine_white,5,3673,0.192653061,0.175333515,600.0436189,CUT1-FF-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.226850659,0.17893975,0.921549704,1,25972,4,VIS
wine_white,5,3673,0.192653061,0.175333515,600.0474641,CUT1,FALSE,0,600,0,inf,0,3673,1,0,0.212668661,0.161881691,0,0,0,0,VIS
wine_white,5,3673,0.192653061,0.175333515,600.0499041,CUT1-MV-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.23551471,0.14932579,1.092265196,1,25972,4,VIS
wine_white,5,3673,0.192653061,0.175333515,600.0367589,CUT1-ALL-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.257185293,0.133847428,1.895281177,1,123670,4,VIS
wine_white,5,3673,0.192653061,0.175333515,600.108144,CUT2-UF,FALSE,0,600,0,inf,0,3673,25,200,22.71036767,0.192692544,0,0,0,0,VIS
iris,2,112,0.973684211,1,0.057922125,CUT1-UF,FALSE,0,600,138,0,112,112,2,0,0.008648938,0.017249441,0,0,0,0,VIS
iris,2,112,0.973684211,1,0.056934118,CUT2-UF,FALSE,0,600,138,0,112,112,2,0,0.007658103,0.0171939,0,0,0,0,VIS
wine_white,5,3673,0.192653061,0.175333515,600.1289549,CUT2-FF-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.202701367,0.172905456,1.763984537,1,57639,4,VIS
iris,2,112,0.973684211,0.964285714,0.632379055,CUT1-FF-ROOT,FALSE,0,600,138,0,112,112,68,67,0.482687101,0.018202199,0.005190194,3,109,4,VIS
iris,2,112,0.973684211,0.964285714,0.637892962,CUT2-FF-ROOT,FALSE,0,600,138,0,112,112,68,67,0.486593839,0.01854784,0.006449185,3,109,4,VIS
wine_white,5,3673,0.192653061,0.175333515,600.044323,CUT2,FALSE,0,600,0,inf,0,3673,1,0,0.224540958,0.1657752,0,0,0,0,VIS
iris,2,112,0.921052632,0.883928571,8.985861063,CUT1-UF,FALSE,0,600,15,0,112,112,786,1421,7.160125483,0.023067107,0,0,0,0,VIS
wine_white,5,3673,0.192653061,0.175333515,600.0493991,CUT2-MV-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.26061824,0.154853368,2.259607708,1,57639,4,VIS
iris,2,112,0.921052632,1,5.946377993,CUT1,FALSE,0,600,138,0,112,112,575,954,5.097791249,0.023209104,0,0,0,0,VIS
iris,2,112,0.973684211,0.964285714,0.597544193,CUT1-MV-ROOT,FALSE,0,600,138,0,112,112,68,67,0.453518584,0.017599767,0.004896404,3,109,4,VIS
iris,2,112,0.973684211,0.964285714,0.602298021,CUT2-MV-ROOT,FALSE,0,600,138,0,112,112,68,67,0.456547579,0.017415702,0.006443406,3,109,4,VIS
iris,2,112,0.921052632,0.973214286,7.76056385,CUT2-UF,FALSE,0,600,15,0,112,112,643,1645,5.865213262,0.021179354,0,0,0,0,VIS
iris,2,112,0.973684211,1,0.05454278,CUT1-UF,FALSE,0,600,89,0,112,112,2,0,0.0067773,0.01553122,0,0,0,0,VIS
iris,2,112,0.973684211,1,0.054512024,CUT2-UF,FALSE,0,600,89,0,112,112,2,0,0.00659411,0.015649743,0,0,0,0,VIS
iris,2,112,0.894736842,1,10.47260785,CUT1-FF-ROOT,FALSE,0,600,15,0,112,112,1006,1467,7.922788385,0.022705888,0.008383488,5,184,4,VIS
iris,2,112,0.921052632,1,5.772654057,CUT2,FALSE,0,600,138,0,112,112,575,954,4.955627443,0.023136728,0,0,0,0,VIS
wine_white,5,3673,0.192653061,0.175333515,600.0416491,CUT2-ALL-ROOT,FALSE,0,600,0,inf,0,3673,1,0,0.250942012,0.140669297,3.856914638,1,214102,4,VIS
iris,2,112,0.921052632,0.991071429,4.271860123,CUT1,FALSE,0,600,15,0,112,112,423,525,3.608768182,0.022546846,0,0,0,0,VIS
iris,2,112,0.973684211,0.964285714,0.591789961,CUT1-ALL-ROOT,FALSE,0,600,138,0,112,112,68,67,0.451492393,0.01739756,0.004624154,3,109,4,VIS
iris,2,112,0.973684211,0.964285714,0.591160059,CUT2-ALL-ROOT,FALSE,0,600,138,0,112,112,68,67,0.449776886,0.017353188,0.006112069,3,109,4,VIS
iris,2,112,0.894736842,1,10.14222598,CUT1-MV-ROOT,FALSE,0,600,15,0,112,112,1006,1467,7.693939375,0.022180352,0.008081378,5,184,4,VIS
iris,2,112,0.921052632,0.946428571,4.622756004,CUT2,FALSE,0,600,15,0,112,112,481,587,3.928150499,0.022692377,0,0,0,0,VIS
iris,2,112,0.973684211,1,0.071274042,CUT1,FALSE,0,600,89,0,112,112,3,0,0.012482308,0.01514416,0,0,0,0,VIS
iris,2,112,0.973684211,1,0.07139802,CUT2,FALSE,0,600,89,0,112,112,3,0,0.012345368,0.01538869,0,0,0,0,VIS
iris,2,112,1,0.991071429,16.40698409,CUT2-FF-ROOT,FALSE,0,600,15,0,112,112,1556,2447,12.26774777,0.020226885,0.010403886,5,183,4,VIS
iris,2,112,0.973684211,1,0.072865009,CUT1-FF-ROOT,FALSE,0,600,89,0,112,112,3,0,0.012036406,0.014858579,0.002205407,1,162,4,VIS
iris,2,112,0.973684211,1,0.076763153,CUT2-FF-ROOT,FALSE,0,600,89,0,112,112,3,0,0.011792507,0.014887536,0.003543997,1,239,4,VIS
iris,2,112,0.973684211,0.946428571,17.36121297,CUT1-UF,FALSE,0,600,42,0,112,112,1596,3121,12.40771066,0.020896904,0,0,0,0,VIS
iris,2,112,0.894736842,1,10.00633311,CUT1-ALL-ROOT,FALSE,0,600,15,0,112,112,1006,1467,7.613672828,0.022752026,0.007679669,5,184,4,VIS
iris,2,112,1,0.991071429,16.12564898,CUT2-MV-ROOT,FALSE,0,600,15,0,112,112,1556,2447,12.07888142,0.020429676,0.010582391,5,183,4,VIS
iris,2,112,0.973684211,1,0.073354959,CUT1-MV-ROOT,FALSE,0,600,89,0,112,112,3,0,0.012188006,0.014809402,0.002399972,1,162,4,VIS
iris,2,112,0.973684211,1,0.077250957,CUT2-MV-ROOT,FALSE,0,600,89,0,112,112,3,0,0.011936795,0.014985928,0.003969355,1,239,4,VIS
iris,2,112,0.894736842,0.910714286,13.01094103,CUT1-FF-ROOT,FALSE,0,600,42,0,112,112,1173,1382,10.29125892,0.017104207,0.00711013,5,73,4,VIS
iris,2,112,1,0.991071429,16.600775,CUT2-ALL-ROOT,FALSE,0,600,15,0,112,112,1556,2447,12.45319804,0.020842168,0.010377366,5,183,4,VIS
iris,2,112,0.973684211,1,0.075238943,CUT1-ALL-ROOT,FALSE,0,600,89,0,112,112,3,0,0.012466721,0.015307862,0.002766561,1,261,4,VIS
iris,2,112,0.973684211,1,0.077550173,CUT2-ALL-ROOT,FALSE,0,600,89,0,112,112,3,0,0.01225418,0.01538893,0.00426578,1,338,4,VIS
iris,2,112,0.894736842,0.910714286,13.12543416,CUT1-MV-ROOT,FALSE,0,600,42,0,112,112,1173,1382,10.36839256,0.017178794,0.007155448,5,73,4,VIS
iris,2,112,0.894736842,0.910714286,13.07069802,CUT2-FF-ROOT,FALSE,0,600,42,0,112,112,1173,1382,10.31539376,0.017337533,0.009417212,5,106,4,VIS
iris,2,112,0.605263158,0.6875,0.097187996,CUT1-FF-ROOT,FALSE,0,600,0,0,112,112,4,3,0.020288125,0.015161837,0.003618306,2,165,4,VIS
iris,2,112,0.368421053,0.3125,3.834620953,CUT2-FF-ROOT,FALSE,0,600,0,0,112,112,388,500,3.143582478,0.025111912,0.010081546,5,217,4,VIS
iris,2,112,0.894736842,0.910714286,13.5472641,CUT1-ALL-ROOT,FALSE,0,600,42,0,112,112,1173,1382,10.73105696,0.017742716,0.00731634,5,106,4,VIS
iris,2,112,0.894736842,0.910714286,13.20164704,CUT2-MV-ROOT,FALSE,0,600,42,0,112,112,1173,1382,10.41512225,0.017499916,0.009727651,5,106,4,VIS
iris,2,112,0.605263158,0.6875,0.098335028,CUT1-MV-ROOT,FALSE,0,600,0,0,112,112,4,3,0.020463718,0.015221903,0.003887627,2,165,4,VIS
iris,2,112,0.368421053,0.3125,3.893473148,CUT2-MV-ROOT,FALSE,0,600,0,0,112,112,388,500,3.190024508,0.025335191,0.010745829,5,217,4,VIS
iris,2,112,0.894736842,0.910714286,13.89724612,CUT2-ALL-ROOT,FALSE,0,600,42,0,112,112,1173,1382,10.95975533,0.018061528,0.009923663,5,139,4,VIS
iris,2,112,0.921052632,1,0.098912954,CUT1-ALL-ROOT,FALSE,0,600,0,0,112,112,2,0,0.00881199,0.021539895,0.004524417,2,308,4,VIS
iris,3,112,0.973684211,1,18.97310495,CUT1-FF-ROOT,FALSE,0,600,138,0,112,112,1337,2708,14.12085515,0.015735017,0.016689701,5,172,4,VIS
iris,2,112,0.921052632,1,4.881098986,CUT2-ALL-ROOT,FALSE,0,600,0,0,112,112,457,893,3.959551716,0.015216809,0.013012858,6,311,4,VIS
iris,3,112,0.894736842,0.982142857,1.284117937,CUT1-ALL-ROOT,FALSE,0,600,138,0,112,112,95,105,0.908901656,0.0241482,0.014487468,4,291,4,VIS
iris,3,112,0.868421053,0.982142857,1.948405981,CUT2-ALL-ROOT,FALSE,0,600,138,0,112,112,149,158,1.423134923,0.024320336,0.022864699,4,413,4,VIS
iris,3,112,0.947368421,0.991071429,7.153950214,CUT2-FF-ROOT,FALSE,0,600,138,0,112,112,470,979,5.513977766,0.033405352,0.025699904,5,257,4,VIS
iris,3,112,0.973684211,1,19.22573495,CUT1-MV-ROOT,FALSE,0,600,138,0,112,112,1337,2708,14.36479477,0.01559186,0.017341953,5,172,4,VIS
iris,3,112,0.947368421,0.991071429,7.152874947,CUT2-MV-ROOT,FALSE,0,600,138,0,112,112,470,979,5.512131887,0.033550164,0.026380915,5,257,4,VIS
iris,2,112,0.868421053,0.973214286,67.71561408,CUT2-UF,FALSE,0,600,42,0,112,112,3671,6631,32.27980942,0.024790049,0,0,0,0,VIS
iris,2,112,0.578947368,0.696428571,0.204886913,CUT1-UF,FALSE,0,600,0,0,112,112,9,5,0.055876764,0.017293479,0,0,0,0,VIS
iris,2,112,0.578947368,0.696428571,0.194157839,CUT2-UF,FALSE,0,600,0,0,112,112,8,4,0.047732916,0.017403776,0,0,0,0,VIS
iris,3,112,0.973684211,1,0.08476615,CUT1-UF,FALSE,0,600,138,0,112,112,2,0,0.007268058,0.015365606,0,0,0,0,VIS
iris,3,112,0.973684211,1,0.084059954,CUT2-UF,FALSE,0,600,138,0,112,112,2,0,0.007084753,0.01556644,0,0,0,0,VIS
iris,3,112,0.842105263,0.964285714,16.13936996,CUT1-FF-ROOT,FALSE,0,600,15,0,112,112,1100,2080,11.94437614,0.028356826,0.017786849,5,388,4,VIS
iris,2,112,1,0.964285714,83.02212477,CUT1,FALSE,0,600,42,0,112,112,4886,8126,41.90073829,0.016970024,0,0,0,0,VIS
iris,3,112,0.842105263,0.964285714,16.15755796,CUT1-MV-ROOT,FALSE,0,600,15,0,112,112,1100,2080,11.94906664,0.028475875,0.019269101,5,388,4,VIS
iris,3,112,0.921052632,0.973214286,30.23626208,CUT1-ALL-ROOT,FALSE,0,600,15,0,112,112,1651,3687,19.35322586,0.02477422,0.023246666,6,666,4,VIS
iris,2,112,1,0.964285714,85.49396706,CUT2,FALSE,0,600,42,0,112,112,4886,8126,43.52794634,0.01807829,0,0,0,0,VIS
iris,2,112,0.578947368,0.669642857,5.097357988,CUT1,FALSE,0,600,0,0,112,112,446,473,4.348160619,0.027057089,0,0,0,0,VIS
iris,3,112,0.921052632,0.982142857,103.866014,CUT2-FF-ROOT,FALSE,0,600,15,0,112,112,3237,11280,49.67788478,0.039541988,0.02776143,5,529,4,VIS
iris,3,112,0.947368421,1,0.450463057,CUT1-FF-ROOT,FALSE,0,600,89,0,112,112,20,38,0.204045385,0.026972044,0.016859479,5,135,4,VIS
iris,2,112,0.921052632,1,11.73384595,CUT2,FALSE,0,600,0,0,112,112,975,1572,9.36913874,0.015631668,0,0,0,0,VIS
iris,3,112,0.894736842,0.982142857,1.365894794,CUT1,FALSE,0,600,138,0,112,112,107,140,1.028978132,0.024292938,0,0,0,0,VIS
iris,3,112,0.894736842,0.982142857,1.358760834,CUT2,FALSE,0,600,138,0,112,112,107,140,1.019788047,0.023760004,0,0,0,0,VIS
iris,3,112,0.947368421,0.982142857,10.00413299,CUT2-FF-ROOT,FALSE,0,600,89,0,112,112,582,973,8.331331452,0.035340583,0.027940664,5,409,4,VIS
iris,3,112,0.921052632,0.982142857,105.4430561,CUT2-MV-ROOT,FALSE,0,600,15,0,112,112,3237,11280,50.30934909,0.038902052,0.029355245,5,529,4,VIS
iris,3,112,0.947368421,1,0.449889898,CUT1-MV-ROOT,FALSE,0,600,89,0,112,112,20,38,0.204065083,0.026798017,0.017246814,5,135,4,VIS
iris,3,112,0.947368421,0.982142857,10.00669789,CUT2-MV-ROOT,FALSE,0,600,89,0,112,112,582,973,8.318954783,0.036967533,0.028452422,5,409,4,VIS
iris,3,112,1,0.982142857,18.25086713,CUT1-FF-ROOT,FALSE,0,600,42,0,112,112,964,2853,11.7948134,0.0280462,0.01873143,5,442,4,VIS
iris,3,112,1,0.982142857,18.5470891,CUT1-MV-ROOT,FALSE,0,600,42,0,112,112,964,2853,12.01657029,0.028585471,0.019738099,5,442,4,VIS
iris,3,112,0.947368421,0.991071429,228.1719491,CUT2-ALL-ROOT,FALSE,0,600,15,0,112,112,4243,16543,65.10329303,0.0410477,0.036306992,6,928,4,VIS
iris,3,112,0.973684211,0.946428571,221.965703,CUT2-FF-ROOT,FALSE,0,600,42,0,112,112,5833,16077,88.77184252,0.041650156,0.029584413,5,688,4,VIS
iris,3,112,0.947368421,1,359.661469,CUT1-UF,FALSE,0,600,15,0,112,112,4960,20814,81.17829952,0.023786239,0,0,0,0,VIS
iris,3,112,0.973684211,0.946428571,224.3536851,CUT2-MV-ROOT,FALSE,0,600,42,0,112,112,5833,16077,89.29303335,0.040025057,0.03129285,5,688,4,VIS
iris,3,112,0.605263158,0.8125,21.05012202,CUT1-FF-ROOT,FALSE,0,600,0,0,112,112,1051,2875,13.88073561,0.031955561,0.022328688,6,440,4,VIS
iris,3,112,0.605263158,0.8125,20.99370289,CUT1-MV-ROOT,FALSE,0,600,0,0,112,112,1051,2875,13.80456097,0.031547919,0.022659289,6,440,4,VIS
iris,3,112,0.894736842,0.910714286,162.2836349,CUT1-ALL-ROOT,FALSE,0,600,89,0,112,112,4583,11673,72.16815204,0.03824483,0.024554463,6,763,4,VIS
iris,3,112,0.921052632,1,37.35796881,CUT2-FF-ROOT,FALSE,0,600,0,0,112,112,1370,4843,21.42444666,0.01600316,0.033886159,6,656,4,VIS
iris,3,112,0.763157895,0.723214286,62.93422818,CUT2-UF,FALSE,0,600,15,0,112,112,2789,7191,37.73451384,0.033174867,0,0,0,0,VIS
iris,3,112,0.973684211,1,0.081062794,CUT1-UF,FALSE,0,600,89,0,112,112,2,0,0.007496011,0.016192809,0,0,0,0,VIS
iris,3,112,0.973684211,1,0.086718082,CUT2-UF,FALSE,0,600,89,0,112,112,2,0,0.00723777,0.015943306,0,0,0,0,VIS
iris,3,112,0.921052632,1,37.71560407,CUT2-MV-ROOT,FALSE,0,600,0,0,112,112,1370,4843,21.61228143,0.015980477,0.03655876,6,656,4,VIS
iris,3,112,0.947368421,0.991071429,30.09426093,CUT2-ALL-ROOT,FALSE,0,600,89,0,112,112,1644,3873,20.20312386,0.020728787,0.029786581,5,704,4,VIS
iris,4,112,0.973684211,1,125.1425321,CUT1-FF-ROOT,FALSE,0,600,138,0,112,112,2006,10362,42.64843321,0.01869276,0.037398955,5,149,4,VIS
iris,4,112,0.973684211,1,126.003613,CUT1-MV-ROOT,FALSE,0,600,138,0,112,112,2006,10362,43.02298728,0.01680921,0.038628716,5,149,4,VIS
iris,3,112,0.921052632,0.964285714,448.264426,CUT1,FALSE,0,600,15,0,112,112,6511,19745,100.577686,0.039265579,0,0,0,0,VIS
iris,4,112,0.973684211,1,53.89459491,CUT2-FF-ROOT,FALSE,0,600,138,0,112,112,1113,6359,29.76669839,0.017244603,0.06406456,5,392,4,VIS
iris,3,112,0.947368421,1,43.53663301,CUT2,FALSE,0,600,15,0,112,112,1748,5528,26.61523421,0.026418544,0,0,0,0,VIS
iris,4,112,0.973684211,1,53.79612803,CUT2-MV-ROOT,FALSE,0,600,138,0,112,112,1113,6359,29.49173435,0.017048964,0.067365574,5,392,4,VIS
iris,3,112,0.973684211,1,14.32169414,CUT1,FALSE,0,600,89,0,112,112,886,2225,10.1741476,0.024896137,0,0,0,0,VIS
iris,3,112,0.947368421,0.991071429,15.02530718,CUT2,FALSE,0,600,89,0,112,112,896,2410,10.39092766,0.029126013,0,0,0,0,VIS
iris,3,112,0.947368421,1,25.21896982,CUT1,FALSE,0,600,42,0,112,112,1238,3767,16.67979382,0.020743385,0,0,0,0,VIS
iris,3,112,0.947368421,0.946428571,600.000828,CUT1-UF,FALSE,0,600,42,0.018181818,110,112,4832,12536,68.49456049,0.028827319,0,0,0,0,VIS
iris,3,112,0.710526316,0.678571429,1.14060092,CUT2-UF,FALSE,0,600,42,0,112,112,97,100,0.692016443,0.016774816,0,0,0,0,VIS
iris,3,112,0.710526316,0.642857143,0.177910089,CUT1-UF,FALSE,0,600,0,0,112,112,5,3,0.028556716,0.018969335,0,0,0,0,VIS
iris,3,112,0.921052632,0.955357143,600.0015061,CUT1-ALL-ROOT,FALSE,0,600,42,0.417721519,79,112,6111,20771,111.2486075,0.042294407,0.021325899,5,916,4,VIS
iris,4,112,0.342105263,0.330357143,600.0019829,CUT1-FF-ROOT,FALSE,0,600,15,inf,0,112,4753,28523,114.7354699,0.001680298,0.043741869,6,78,4,VIS
iris,4,112,0.342105263,0.330357143,600.0438292,CUT1-MV-ROOT,FALSE,0,600,15,inf,0,112,4700,28176,115.564823,0.001770867,0.045766398,6,78,4,VIS
iris,3,112,0.921052632,0.982142857,192.008091,CUT2-UF,FALSE,0,600,0,0,112,112,5000,14227,75.14214888,0.036771569,0,0,0,0,VIS
iris,4,112,0.973684211,1,0.177944899,CUT1-UF,FALSE,0,600,138,0,112,112,2,0,0.00946789,0.016796269,0,0,0,0,VIS
iris,4,112,0.973684211,1,0.197266817,CUT2-UF,FALSE,0,600,138,0,112,112,2,0,0.008887805,0.016870735,0,0,0,0,VIS
