Data,H,|I|,Out_Acc,In_Acc,Sol_Time,MIP_Gap,Obj_Val,Obj_Bound,Model,HP_Time,HP_Obj,HP_Rank,FP_CB_Time,FP_Num_CB,FP_Cuts,FP_Cuts_per_CB,VIS_CB_Time,VIS_Num_CB,VIS_Cuts,Eps,Time_Limit,Rand_State,Warm_Start,Regularization,Max_Features
house-votes-84,4,326,0.9724770642201835,0.9355828220858896,19.683945178985596,0.0,326.0,326.0,CUT1,20.691760743036866,quadratic,0.1,0,0,0,0,19.37065994925797,2,0,0,600,89,False,None,None
climate,2,405,0.8888888888888888,0.9234567901234568,9.431364059448242,0.0,405.0,405.0,CUT1,9.376294158399105,quadratic,0.5,0,0,0,0,9.373460091650486,2,1,0,600,89,False,None,None
climate,2,405,0.8666666666666667,0.9308641975308642,8.52067494392395,0.0,405.0,405.0,CUT1,8.53425383940339,quadratic,0.5,0,0,0,0,8.45638469979167,2,1,0,600,42,False,None,None
house-votes-84,4,326,0.963302752293578,0.9386503067484663,20.754360914230347,0.0,326.0,326.0,CUT1,21.838157443329692,quadratic,0.1,0,0,0,0,20.44795986264944,2,0,0,600,42,False,None,None
climate,2,405,0.0962962962962963,0.08148148148148149,9.901149034500122,0.0,405.0,405.0,CUT1,9.952499175444245,quadratic,0.5,0,0,0,0,9.846356457099319,2,1,0,600,0,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,9.473153114318848,0.0,405.0,405.0,CUT1,9.382334426045418,quadratic,0.5,0,0,0,0,9.340201027691364,2,1,0,600,138,False,None,None
house-votes-84,4,326,0.944954128440367,0.9601226993865031,19.886919021606445,0.0,326.0,326.0,CUT1,20.937594758346677,quadratic,0.1,0,0,0,0,19.57525303028524,2,0,0,600,0,False,None,None
tic-tac-toe,2,718,0.3541666666666667,0.34401114206128136,87.9590699672699,0.0,718.0,718.0,CUT1,93.37713680416346,linear,0.75,0,0,0,0,87.88012769818306,2,1,0,600,89,False,None,None
climate,3,405,0.06666666666666667,0.09135802469135802,11.044349908828735,0.0,405.0,405.0,CUT1,11.044645469635725,quadratic,0.5,0,0,0,0,10.913129411637783,2,1,0,600,15,False,None,None
balance-scale,4,468,0.5859872611464968,0.5918803418803419,85.2763729095459,0.0,468.0,468.0,CUT1,85.71472871303558,linear,0.5,0,0,0,0,80.6289372369647,2,3,0,600,42,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,28.536404848098755,0.0,405.0,405.0,CUT1,9.283794589340687,quadratic,0.5,0,0,0,0,27.549383552744985,4,3,0,600,89,False,None,None
house-votes-84,5,326,0.9357798165137615,0.9478527607361963,26.614008903503418,0.0,326.0,326.0,CUT1,20.773317478597164,quadratic,0.1,0,0,0,0,19.519037183374166,3,0,0,600,138,False,None,None
climate,3,405,0.8666666666666667,0.9308641975308642,8.692713022232056,0.0,405.0,405.0,CUT1,8.57948649302125,quadratic,0.5,0,0,0,0,8.505930511280894,2,1,0,600,42,False,None,None
climate,3,405,0.0962962962962963,0.08148148148148149,10.017400979995728,0.0,405.0,405.0,CUT1,9.919273171573877,quadratic,0.5,0,0,0,0,9.887220660224557,2,1,0,600,0,False,None,None
house-votes-84,5,326,0.963302752293578,0.9386503067484663,20.279888153076172,0.0,326.0,326.0,CUT1,20.61576516367495,quadratic,0.1,0,0,0,0,19.40005229972303,2,0,0,600,15,False,None,None
house-votes-84,5,326,0.9724770642201835,0.9355828220858896,31.835610151290894,0.0,326.0,326.0,CUT1,25.36038738116622,quadratic,0.1,0,0,0,0,23.45207141712308,5,7,0,600,89,False,None,None
balance-scale,4,468,0.2356687898089172,0.21367521367521367,97.89521193504333,0.0,468.0,468.0,CUT1,54.43720723129809,linear,0.5,0,0,0,0,92.57988050207496,3,2,0,600,0,False,None,None
tic-tac-toe,2,718,0.7375,0.6866295264623955,92.28408789634705,0.0,718.0,718.0,CUT1,97.96681491844356,linear,0.75,0,0,0,0,92.2011594735086,2,1,0,600,42,False,None,None
house-votes-84,5,326,0.963302752293578,0.9539877300613497,25.335930109024048,0.0,326.0,326.0,CUT1,19.113984365016222,quadratic,0.1,0,0,0,0,18.62757438980043,5,4,0,600,42,False,None,None
house-votes-84,5,326,0.944954128440367,0.9447852760736196,21.81583595275879,0.0,326.0,326.0,CUT1,21.332879150286317,quadratic,0.1,0,0,0,0,20.09309009090066,3,1,0,600,0,False,None,None
climate,4,405,0.762962962962963,0.7580246913580246,101.08505415916443,0.0,405.0,405.0,CUT1,66.95281757228076,quadratic,0.5,0,0,0,0,97.67835289612412,3,7,0,600,138,False,None,None
climate,4,405,0.06666666666666667,0.09135802469135802,11.356404066085815,0.0,405.0,405.0,CUT1,10.96254344843328,quadratic,0.5,0,0,0,0,11.008123418316245,2,1,0,600,15,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.733502864837646,0.0,405.0,405.0,CUT1,9.365873789414763,quadratic,0.5,0,0,0,0,9.383007001131773,2,1,0,600,89,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.877310991287231,0.0,405.0,405.0,CUT1,8.523717949166894,quadratic,0.5,0,0,0,0,8.524792579934001,2,1,0,600,42,False,None,None
climate,4,405,0.0962962962962963,0.08148148148148149,10.252213954925537,0.0,405.0,405.0,CUT1,9.877720469608903,quadratic,0.5,0,0,0,0,9.90586007758975,2,1,0,600,0,False,None,None
balance-scale,5,468,0.42038216560509556,0.4829059829059829,81.9109411239624,0.0,468.0,468.0,CUT1,85.8905295394361,linear,0.5,0,0,0,0,80.35765661112964,2,17,0,600,138,False,None,None
tic-tac-toe,2,718,0.31666666666666665,0.3565459610027855,88.77867293357849,0.0,718.0,718.0,CUT1,95.35237022675574,linear,0.75,0,0,0,0,88.70252395048738,2,1,0,600,0,False,None,None
banknote_authentication,5,1029,0.5947521865889213,0.543245869776482,404.88494300842285,0.0,1029.0,1029.0,CUT1,399.3727859053761,linear,|F|-1,0,0,0,0,398.8700278606266,2,22,0,600,89,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,65.13770699501038,0.0,405.0,405.0,CUT1,63.97045947983861,quadratic,0.5,0,0,0,0,63.71641573496163,2,13,0,600,138,False,None,None
balance-scale,5,468,0.6114649681528662,0.6495726495726496,81.85131502151489,0.0,468.0,468.0,CUT1,86.24374440126121,linear,0.5,0,0,0,0,80.06797331012785,2,19,0,600,15,False,None,None
tic-tac-toe,3,718,0.32916666666666666,0.35236768802228413,88.21485209465027,0.0,718.0,718.0,CUT1,95.28190777264535,linear,0.75,0,0,0,0,87.94112122617662,2,1,0,600,138,False,None,None
climate,5,405,0.9333333333333333,0.908641975308642,64.36765003204346,0.0,405.0,405.0,CUT1,63.39081293344498,quadratic,0.5,0,0,0,0,62.95423389226198,2,14,0,600,15,False,None,None
balance-scale,5,468,0.42038216560509556,0.48717948717948717,81.81170320510864,0.0,468.0,468.0,CUT1,86.60855474509299,linear,0.5,0,0,0,0,80.27979292348027,2,19,0,600,89,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,63.91566491127014,0.0,405.0,405.0,CUT1,63.15494732558727,quadratic,0.5,0,0,0,0,62.78708581067622,2,15,0,600,89,False,None,None
tic-tac-toe,3,718,0.675,0.7075208913649025,86.895831823349,0.0,718.0,718.0,CUT1,93.28932083025575,linear,0.75,0,0,0,0,86.04630425572395,2,1,0,600,15,False,None,None
climate,5,405,0.8666666666666667,0.9308641975308642,63.867902994155884,0.0,405.0,405.0,CUT1,62.94933786429465,quadratic,0.5,0,0,0,0,62.7488474175334,2,13,0,600,42,False,None,None
balance-scale,5,468,0.21656050955414013,0.25213675213675213,81.58753705024719,0.0,468.0,468.0,CUT1,86.46877703629434,linear,0.5,0,0,0,0,80.1624001134187,2,18,0,600,42,False,None,None
tic-tac-toe,3,718,0.3541666666666667,0.34401114206128136,86.99830508232117,0.0,718.0,718.0,CUT1,93.92275550961494,linear,0.75,0,0,0,0,86.77753905206919,2,1,0,600,89,False,None,None
climate,5,405,0.9037037037037037,0.9160493827160494,64.3742311000824,0.0,405.0,405.0,CUT1,63.33188221976161,quadratic,0.5,0,0,0,0,62.97656393609941,2,13,0,600,0,False,None,None
climate,2,405,0.1111111111111111,0.07654320987654321,9.324158906936646,0.0,405.0,405.0,CUT1,9.348931055516005,quadratic,0.25,0,0,0,0,9.27134039439261,2,1,0,600,138,False,None,None
climate,2,405,0.9333333333333333,0.908641975308642,10.92825698852539,0.0,405.0,405.0,CUT1,10.90985524840653,quadratic,0.25,0,0,0,0,10.857990531250834,2,1,0,600,15,False,None,None
climate,2,405,0.8888888888888888,0.9234567901234568,9.32472014427185,0.0,405.0,405.0,CUT1,9.356669774278998,quadratic,0.25,0,0,0,0,9.267705293372273,2,1,0,600,89,False,None,None
balance-scale,5,468,0.6624203821656051,0.7008547008547008,81.95195293426514,0.0,468.0,468.0,CUT1,86.97581572085619,linear,0.5,0,0,0,0,80.51540371961892,2,16,0,600,0,False,None,None
climate,2,405,0.8666666666666667,0.9308641975308642,8.489529132843018,0.0,405.0,405.0,CUT1,8.498569671064615,quadratic,0.25,0,0,0,0,8.42624793946743,2,1,0,600,42,False,None,None
climate,2,405,0.0962962962962963,0.08148148148148149,9.881404876708984,0.0,405.0,405.0,CUT1,9.93288118392229,quadratic,0.25,0,0,0,0,9.827933717519045,2,1,0,600,0,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,9.415277004241943,0.0,405.0,405.0,CUT1,9.37314698472619,quadratic,0.25,0,0,0,0,9.284222558140755,2,1,0,600,138,False,None,None
tic-tac-toe,3,718,0.26666666666666666,0.3732590529247911,90.2887499332428,0.0,718.0,718.0,CUT1,97.54053878225386,linear,0.75,0,0,0,0,90.01951078139246,2,1,0,600,42,False,None,None
climate,3,405,0.06666666666666667,0.09135802469135802,11.020801067352295,0.0,405.0,405.0,CUT1,10.979491779580712,quadratic,0.25,0,0,0,0,10.892098838463426,2,1,0,600,15,False,None,None
balance-scale,2,468,0.5859872611464968,0.5918803418803419,47.6957368850708,0.0,468.0,468.0,CUT1,51.15488763898611,linear,0.25,0,0,0,0,47.46813012473285,2,1,0,600,138,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,28.407596111297607,0.0,405.0,405.0,CUT1,9.228296041488647,quadratic,0.25,0,0,0,0,27.441921714693308,4,3,0,600,89,False,None,None
climate,3,405,0.8666666666666667,0.9308641975308642,8.638329029083252,0.0,405.0,405.0,CUT1,8.552318528294563,quadratic,0.25,0,0,0,0,8.454376624897122,2,1,0,600,42,False,None,None
banknote_authentication,5,1029,0.46938775510204084,0.446064139941691,399.97071719169617,0.0,1029.0,1029.0,CUT1,393.73828401230276,linear,|F|-1,0,0,0,0,395.01641778834164,2,19,0,600,42,False,None,None
climate,3,405,0.0962962962962963,0.08148148148148149,9.969462156295776,0.0,405.0,405.0,CUT1,9.898515468463302,quadratic,0.25,0,0,0,0,9.84065791592002,2,1,0,600,0,False,None,None
balance-scale,2,468,0.45222929936305734,0.5149572649572649,47.04078793525696,0.0,468.0,468.0,CUT1,50.55207650363445,linear,0.25,0,0,0,0,46.84068934433162,2,0,0,600,15,False,None,None
tic-tac-toe,3,718,0.7041666666666667,0.6977715877437326,88.36312294006348,0.0,718.0,718.0,CUT1,95.63754242658615,linear,0.75,0,0,0,0,88.12308357469738,2,1,0,600,0,False,None,None
balance-scale,2,468,0.5031847133757962,0.44871794871794873,47.57636904716492,0.0,468.0,468.0,CUT1,51.26514991000295,linear,0.25,0,0,0,0,47.408651124686,2,0,0,600,89,False,None,None
climate,4,405,0.7333333333333333,0.7580246913580246,100.58293199539185,0.0,405.0,405.0,CUT1,66.68285682797432,quadratic,0.25,0,0,0,0,97.23175248131156,3,7,0,600,138,False,None,None
climate,4,405,0.06666666666666667,0.09135802469135802,11.31273603439331,0.0,405.0,405.0,CUT1,10.970283007249236,quadratic,0.25,0,0,0,0,10.96545566804707,2,1,0,600,15,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.670269012451172,0.0,405.0,405.0,CUT1,9.300916330888867,quadratic,0.25,0,0,0,0,9.323361225426197,2,1,0,600,89,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.862905025482178,0.0,405.0,405.0,CUT1,8.495757665485144,quadratic,0.25,0,0,0,0,8.512864103540778,2,1,0,600,42,False,None,None
balance-scale,2,468,0.4840764331210191,0.5042735042735043,47.50663685798645,0.0,468.0,468.0,CUT1,50.95224102027714,linear,0.25,0,0,0,0,47.331817058846354,2,0,0,600,42,False,None,None
climate,4,405,0.0962962962962963,0.08148148148148149,10.22472596168518,0.0,405.0,405.0,CUT1,9.842616898939013,quadratic,0.25,0,0,0,0,9.879296420142055,2,1,0,600,0,False,None,None
balance-scale,2,468,0.4713375796178344,0.45726495726495725,37.10688090324402,0.0,468.0,468.0,CUT1,39.53658285550773,linear,0.25,0,0,0,0,36.58707130514085,2,1,0,600,0,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,64.90590500831604,0.0,405.0,405.0,CUT1,63.79265580140054,quadratic,0.25,0,0,0,0,63.50093925744295,2,13,0,600,138,False,None,None
balance-scale,3,468,0.4140127388535032,0.47649572649572647,101.20084714889526,0.0,468.0,468.0,CUT1,64.7936007194221,linear,0.25,0,0,0,0,98.61777605675161,3,6,0,600,138,False,None,None
tic-tac-toe,4,718,0.32916666666666666,0.35236768802228413,281.47515201568604,0.0,718.0,718.0,CUT1,99.45736605860293,linear,0.75,0,0,0,0,279.0218674503267,4,3,0,600,138,False,None,None
climate,5,405,0.9333333333333333,0.908641975308642,64.4233729839325,0.0,405.0,405.0,CUT1,63.319196516647935,quadratic,0.25,0,0,0,0,63.01291170530021,2,14,0,600,15,False,None,None
balance-scale,3,468,0.4267515923566879,0.4722222222222222,48.43421387672424,0.0,468.0,468.0,CUT1,49.40058361180127,linear,0.25,0,0,0,0,45.847070667892694,2,3,0,600,15,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,63.86067795753479,0.0,405.0,405.0,CUT1,62.977239824831486,quadratic,0.25,0,0,0,0,62.73452134616673,2,15,0,600,89,False,None,None
tic-tac-toe,4,718,0.675,0.7075208913649025,86.30884790420532,0.0,718.0,718.0,CUT1,93.17826205864549,linear,0.75,0,0,0,0,85.73638955503702,2,1,0,600,15,False,None,None
balance-scale,3,468,0.5796178343949044,0.5833333333333334,58.707300901412964,0.0,468.0,468.0,CUT1,60.32124440930784,linear,0.25,0,0,0,0,56.256034119054675,2,3,0,600,89,False,None,None
climate,5,405,0.8666666666666667,0.9308641975308642,63.68827414512634,0.0,405.0,405.0,CUT1,62.97807542793453,quadratic,0.25,0,0,0,0,62.569385416805744,2,13,0,600,42,False,None,None
banknote_authentication,5,1029,0.5743440233236151,0.5500485908649174,401.03791308403015,0.0,1029.0,1029.0,CUT1,396.46239494532347,linear,|F|-1,0,0,0,0,396.0798852927983,2,20,0,600,0,False,None,None
balance-scale,3,468,0.5031847133757962,0.4465811965811966,65.78790307044983,0.0,468.0,468.0,CUT1,30.59199369698763,linear,0.25,0,0,0,0,63.58994716592133,3,2,0,600,42,False,None,None
tic-tac-toe,4,718,0.3541666666666667,0.34401114206128136,87.2350058555603,0.0,718.0,718.0,CUT1,94.04415022954345,linear,0.75,0,0,0,0,86.65911938995123,2,1,0,600,89,False,None,None
climate,5,405,0.9037037037037037,0.9160493827160494,64.42310118675232,0.0,405.0,405.0,CUT1,63.46783014386892,quadratic,0.25,0,0,0,0,63.03035103343427,2,13,0,600,0,False,None,None
climate,2,405,0.1111111111111111,0.07654320987654321,9.341009855270386,0.0,405.0,405.0,CUT1,9.34522844478488,quadratic,0.1,0,0,0,0,9.288513684645295,2,1,0,600,138,False,None,None
balance-scale,3,468,0.5605095541401274,0.6239316239316239,60.98481583595276,0.0,468.0,468.0,CUT1,64.6058163382113,linear,0.25,0,0,0,0,59.98260789178312,2,3,0,600,0,False,None,None
climate,2,405,0.9333333333333333,0.908641975308642,10.930240869522095,0.0,405.0,405.0,CUT1,10.971760062500834,quadratic,0.1,0,0,0,0,10.859601136296988,2,1,0,600,15,False,None,None
climate,2,405,0.8888888888888888,0.9234567901234568,9.349769115447998,0.0,405.0,405.0,CUT1,9.349077196791768,quadratic,0.1,0,0,0,0,9.292443249374628,2,1,0,600,89,False,None,None
climate,2,405,0.8666666666666667,0.9308641975308642,8.492149829864502,0.0,405.0,405.0,CUT1,8.503957515582442,quadratic,0.1,0,0,0,0,8.429037433117628,2,1,0,600,42,False,None,None
climate,2,405,0.0962962962962963,0.08148148148148149,9.862595796585083,0.0,405.0,405.0,CUT1,9.901948856189847,quadratic,0.1,0,0,0,0,9.809492824599147,2,1,0,600,0,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,9.422814130783081,0.0,405.0,405.0,CUT1,9.366833044216037,quadratic,0.1,0,0,0,0,9.292267128825188,2,1,0,600,138,False,None,None
climate,3,405,0.06666666666666667,0.09135802469135802,11.004956007003784,0.0,405.0,405.0,CUT1,10.982402082532644,quadratic,0.1,0,0,0,0,10.876131359487772,2,1,0,600,15,False,None,None
tic-tac-toe,4,718,0.26666666666666666,0.3732590529247911,90.48111891746521,0.0,718.0,718.0,CUT1,97.11094744130969,linear,0.75,0,0,0,0,89.9401602204889,2,1,0,600,42,False,None,None
tic-tac-toe,4,718,0.6833333333333333,0.6434540389972145,19.36669397354126,0.0,718.0,718.0,CUT1,10.898959554731846,linear,0.75,0,0,0,0,10.004115646705031,5,1,0,600,0,False,None,None
climate,3,405,0.8888888888888888,0.9234567901234568,28.391313076019287,0.0,405.0,405.0,CUT1,9.23970664292574,quadratic,0.1,0,0,0,0,27.409192325547338,4,3,0,600,89,False,None,None
climate,3,405,0.8666666666666667,0.9308641975308642,8.647883892059326,0.0,405.0,405.0,CUT1,8.509464727714658,quadratic,0.1,0,0,0,0,8.455844644457102,2,1,0,600,42,False,None,None
climate,3,405,0.0962962962962963,0.08148148148148149,9.952095985412598,0.0,405.0,405.0,CUT1,9.893639108166099,quadratic,0.1,0,0,0,0,9.824565779417753,2,1,0,600,0,False,None,None
balance-scale,4,468,0.4840764331210191,0.43803418803418803,112.03404593467712,0.0,468.0,468.0,CUT1,105.23373735696077,linear,0.25,0,0,0,0,97.55168267339468,2,6,0,600,138,False,None,None
banknote_authentication,2,1029,0.60932944606414,0.5957240038872692,203.1802589893341,0.0,1029.0,1029.0,CUT1,202.81864040344954,linear,0.9,0,0,0,0,202.98832346871495,2,1,0,600,138,False,None,None
climate,4,405,0.1111111111111111,0.07654320987654321,100.63174986839294,0.0,405.0,405.0,CUT1,66.61314650066197,quadratic,0.1,0,0,0,0,97.26453950628638,3,7,0,600,138,False,None,None
balance-scale,4,468,0.09554140127388536,0.07264957264957266,106.35402989387512,0.0,468.0,468.0,CUT1,47.222804168239236,linear,0.25,0,0,0,0,85.10796343162656,3,6,0,600,15,False,None,None
climate,4,405,0.06666666666666667,0.09135802469135802,11.307013988494873,0.0,405.0,405.0,CUT1,10.968704026192427,quadratic,0.1,0,0,0,0,10.958004692569375,2,1,0,600,15,False,None,None
climate,4,405,0.8888888888888888,0.9234567901234568,9.733144044876099,0.0,405.0,405.0,CUT1,9.319787427783012,quadratic,0.1,0,0,0,0,9.364570194855332,2,1,0,600,89,False,None,None
climate,4,405,0.13333333333333333,0.0691358024691358,8.851526021957397,0.0,405.0,405.0,CUT1,8.488377643749118,quadratic,0.1,0,0,0,0,8.504952695220709,2,1,0,600,42,False,None,None
climate,4,405,0.0962962962962963,0.08148148148148149,10.199705123901367,0.0,405.0,405.0,CUT1,9.885131295770407,quadratic,0.1,0,0,0,0,9.851629499346018,2,1,0,600,0,False,None,None
tic-tac-toe,5,718,0.6916666666666667,0.6643454038997214,188.0597059726715,0.0,718.0,718.0,CUT1,201.5830337908119,linear,0.75,0,0,0,0,185.08515942282975,2,21,0,600,138,False,None,None
balance-scale,4,468,0.4267515923566879,0.4722222222222222,93.40989208221436,0.0,468.0,468.0,CUT1,83.67570252344012,linear,0.25,0,0,0,0,77.61842271313071,2,5,0,600,89,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,64.83619499206543,0.0,405.0,405.0,CUT1,63.92362907528877,quadratic,0.1,0,0,0,0,63.43029431253672,2,13,0,600,138,False,None,None
banknote_authentication,2,1029,0.5918367346938775,0.6073858114674441,202.9594349861145,0.0,1029.0,1029.0,CUT1,202.3780114557594,linear,0.9,0,0,0,0,202.75741489231586,2,1,0,600,15,False,None,None
climate,5,405,0.9333333333333333,0.908641975308642,64.34763097763062,0.0,405.0,405.0,CUT1,63.558071695268154,quadratic,0.1,0,0,0,0,62.9407246094197,2,14,0,600,15,False,None,None
balance-scale,4,468,0.5859872611464968,0.5918803418803419,84.8586540222168,0.0,468.0,468.0,CUT1,86.24471185728908,linear,0.25,0,0,0,0,80.18985992111266,2,3,0,600,42,False,None,None
climate,5,405,0.8888888888888888,0.9234567901234568,63.941779136657715,0.0,405.0,405.0,CUT1,63.158088678494096,quadratic,0.1,0,0,0,0,62.80824813991785,2,15,0,600,89,False,None,None
balance-scale,4,468,0.2356687898089172,0.21367521367521367,96.847727060318,0.0,468.0,468.0,CUT1,54.24676633067429,linear,0.25,0,0,0,0,91.52677798084915,3,2,0,600,0,False,None,None
tic-tac-toe,5,718,0.6666666666666666,0.6671309192200557,188.88803601264954,0.0,718.0,718.0,CUT1,202.98751920089126,linear,0.75,0,0,0,0,185.86941532045603,2,22,0,600,15,False,None,None
climate,5,405,0.8666666666666667,0.9308641975308642,63.774298906326294,0.0,405.0,405.0,CUT1,62.950632989406586,quadratic,0.1,0,0,0,0,62.659240612760186,2,13,0,600,42,False,None,None
balance-scale,5,468,0.42038216560509556,0.4829059829059829,81.09211492538452,0.0,468.0,468.0,CUT1,85.65762041509151,linear,0.25,0,0,0,0,79.56617332994938,2,17,0,600,138,False,None,None
climate,5,405,0.9037037037037037,0.9160493827160494,64.34109687805176,0.0,405.0,405.0,CUT1,63.39184316806495,quadratic,0.1,0,0,0,0,62.94961395859718,2,13,0,600,0,False,None,None
banknote_authentication,2,1029,0.6297376093294461,0.5830903790087464,204.15575408935547,0.0,1029.0,1029.0,CUT1,203.951451709494,linear,0.9,0,0,0,0,203.96533075347543,2,1,0,600,89,False,None,None
balance-scale,5,468,0.6114649681528662,0.6581196581196581,81.62385106086731,0.0,468.0,468.0,CUT1,86.20300914160907,linear,0.25,0,0,0,0,79.84306351281703,2,19,0,600,15,False,None,None
tic-tac-toe,5,718,0.7,0.6963788300835655,190.93931102752686,0.0,718.0,718.0,CUT1,203.38821633160114,linear,0.75,0,0,0,0,187.80807011015713,2,19,0,600,89,False,None,None
balance-scale,5,468,0.4140127388535032,0.4807692307692308,81.2080328464508,0.0,468.0,468.0,CUT1,86.71028713136911,linear,0.25,0,0,0,0,79.69243817217648,2,19,0,600,89,False,None,None
banknote_authentication,2,1029,0.5393586005830904,0.5607385811467445,202.8080461025238,0.0,1029.0,1029.0,CUT1,203.29711557365954,linear,0.9,0,0,0,0,202.6671442259103,2,1,0,600,42,False,None,None
balance-scale,5,468,0.33121019108280253,0.3525641025641026,81.31046390533447,0.0,468.0,468.0,CUT1,86.45129154995084,linear,0.25,0,0,0,0,79.90478890016675,2,18,0,600,42,False,None,None
balance-scale,5,468,0.6624203821656051,0.7008547008547008,81.55518698692322,0.0,468.0,468.0,CUT1,86.86738522350788,linear,0.25,0,0,0,0,80.13980489224195,2,16,0,600,0,False,None,None
tic-tac-toe,5,718,0.5875,0.616991643454039,189.47674798965454,0.0,718.0,718.0,CUT1,203.14918961375952,linear,0.75,0,0,0,0,186.44956580549479,2,19,0,600,42,False,None,None
balance-scale,2,468,0.5859872611464968,0.5918803418803419,47.608864068984985,0.0,468.0,468.0,CUT1,50.896031975746155,linear,0.1,0,0,0,0,47.38015403971076,2,1,0,600,138,False,None,None
banknote_authentication,2,1029,0.6209912536443148,0.5918367346938775,203.4544780254364,0.0,1029.0,1029.0,CUT1,203.96006798744202,linear,0.9,0,0,0,0,203.2433301601559,2,1,0,600,0,False,None,None
balance-scale,2,468,0.45222929936305734,0.5149572649572649,47.04478883743286,0.0,468.0,468.0,CUT1,50.629082849249244,linear,0.1,0,0,0,0,46.840654008090496,2,0,0,600,15,False,None,None
balance-scale,2,468,0.5031847133757962,0.44871794871794873,47.31393814086914,0.0,468.0,468.0,CUT1,51.117751363664865,linear,0.1,0,0,0,0,47.144962433725595,2,0,0,600,89,False,None,None
balance-scale,2,468,0.4840764331210191,0.5042735042735043,47.289928913116455,0.0,468.0,468.0,CUT1,51.07431608252227,linear,0.1,0,0,0,0,47.11577124334872,2,0,0,600,42,False,None,None
tic-tac-toe,5,718,0.7083333333333334,0.6991643454038997,190.11047792434692,0.0,718.0,718.0,CUT1,212.22384967841208,linear,0.75,0,0,0,0,187.00677618198097,2,20,0,600,0,False,None,None
balance-scale,2,468,0.4713375796178344,0.45726495726495725,36.91461992263794,0.0,468.0,468.0,CUT1,39.427119402214885,linear,0.1,0,0,0,0,36.40055977366865,2,1,0,600,0,False,None,None
tic-tac-toe,2,718,0.32916666666666666,0.35236768802228413,88.02053618431091,0.0,718.0,718.0,CUT1,96.12864515930414,linear,0.5,0,0,0,0,87.94324862584472,2,1,0,600,138,False,None,None
banknote_authentication,3,1029,0.60932944606414,0.5957240038872692,203.42553782463074,0.0,1029.0,1029.0,CUT1,203.52468553557992,linear,0.9,0,0,0,0,203.10302644968033,2,1,0,600,138,False,None,None
balance-scale,3,468,0.4140127388535032,0.47649572649572647,100.55260992050171,0.0,468.0,468.0,CUT1,64.79203038290143,linear,0.1,0,0,0,0,97.97998456470668,3,6,0,600,138,False,None,None
balance-scale,3,468,0.4267515923566879,0.4722222222222222,47.87471604347229,0.0,468.0,468.0,CUT1,49.291763903573155,linear,0.1,0,0,0,0,45.33268164843321,2,3,0,600,15,False,None,None
tic-tac-toe,2,718,0.375,0.3370473537604457,86.22611498832703,0.0,718.0,718.0,CUT1,93.63364005088806,linear,0.5,0,0,0,0,86.1469735968858,2,1,0,600,15,False,None,None
balance-scale,3,468,0.5796178343949044,0.5833333333333334,58.35684394836426,0.0,468.0,468.0,CUT1,60.539031747728586,linear,0.1,0,0,0,0,55.92675619572401,2,3,0,600,89,False,None,None
balance-scale,3,468,0.5031847133757962,0.4465811965811966,65.32835412025452,0.0,468.0,468.0,CUT1,30.4926274754107,linear,0.1,0,0,0,0,63.14283021353185,3,2,0,600,42,False,None,None
tic-tac-toe,2,718,0.3541666666666667,0.34401114206128136,87.14524602890015,0.0,718.0,718.0,CUT1,94.7044336926192,linear,0.5,0,0,0,0,87.06704111583531,2,1,0,600,89,False,None,None
banknote_authentication,3,1029,0.5918367346938775,0.6073858114674441,202.85824418067932,0.0,1029.0,1029.0,CUT1,202.53236760757864,linear,0.9,0,0,0,0,202.55129492655396,2,1,0,600,15,False,None,None
balance-scale,3,468,0.49044585987261147,0.5021367521367521,60.73205590248108,0.0,468.0,468.0,CUT1,64.7861528173089,linear,0.1,0,0,0,0,59.74002866819501,2,3,0,600,0,False,None,None
tic-tac-toe,2,718,0.7375,0.6866295264623955,90.52566885948181,0.0,718.0,718.0,CUT1,98.25851433724165,linear,0.5,0,0,0,0,90.44581170193851,2,1,0,600,42,False,None,None
balance-scale,4,468,0.4840764331210191,0.43803418803418803,111.52878904342651,0.0,468.0,468.0,CUT1,105.30826457031071,linear,0.1,0,0,0,0,97.17259665764868,2,6,0,600,138,False,None,None
tic-tac-toe,2,718,0.31666666666666665,0.3565459610027855,88.62961912155151,0.0,718.0,718.0,CUT1,96.39364527724683,linear,0.5,0,0,0,0,88.55497504584491,2,1,0,600,0,False,None,None
